Item_Name,ABC_Class,Category,Price_Tier,Segment,Base_Price_₹,Time_Slot,Day_Type,Weather_State,Signal_Footfall,Signal_Weather,Signal_SlotDay,Demand_Verdict,Recommended_Price_₹,Price_Change_%,Direction,Review_Flag,Elasticity_Coefficient,Rain_Boost_Flag
Caprese Bruschetta,A,Share-A-Plate,Mid-range,Dynamic Pricing Target,325,Dinner,Weekday,Light Drizzle,NORMAL,NORMAL,HIGH,NORMAL,325,0.0,HOLD,OK,2.5,True
Caprese Bruschetta,A,Share-A-Plate,Mid-range,Dynamic Pricing Target,325,Dinner,Weekday,Heavy Rain,NORMAL,HIGH,HIGH,HIGH,360,10.77,INCREASE,OK,2.5,True
Caprese Bruschetta,A,Share-A-Plate,Mid-range,Dynamic Pricing Target,325,Dinner,Weekday,Clear After Rain,NORMAL,HIGH,HIGH,HIGH,360,10.77,INCREASE,OK,2.5,True
Caprese Bruschetta,A,Share-A-Plate,Mid-range,Dynamic Pricing Target,325,Dinner,Weekend,Dry Day,NORMAL,NORMAL,HIGH,NORMAL,325,0.0,HOLD,OK,2.5,True
Caprese Bruschetta,A,Share-A-Plate,Mid-range,Dynamic Pricing Target,325,Dinner,Weekend,Light Drizzle,NORMAL,NORMAL,HIGH,NORMAL,325,0.0,HOLD,OK,2.5,True
Caprese Bruschetta,A,Share-A-Plate,Mid-range,Dynamic Pricing Target,325,Dinner,Weekend,Heavy Rain,NORMAL,HIGH,HIGH,HIGH,360,10.77,INCREASE,OK,2.5,True
Caprese Bruschetta,A,Share-A-Plate,Mid-range,Dynamic Pricing Target,325,Dinner,Weekend,Clear After Rain,NORMAL,HIGH,HIGH,HIGH,360,10.77,INCREASE,OK,2.5,True
Tiramisu,A,Dessert,Mid-range,Dynamic Pricing Target,300,Morning,Weekday,Dry Day,NORMAL,NORMAL,LOW,NORMAL,300,0.0,HOLD,OK,2.2222,True
Tiramisu,A,Dessert,Mid-range,Dynamic Pricing Target,300,Morning,Weekday,Light Drizzle,NORMAL,NORMAL,LOW,NORMAL,300,0.0,HOLD,OK,2.2222,True
Tiramisu,A,Dessert,Mid-range,Dynamic Pricing Target,300,Morning,Weekday,Heavy Rain,NORMAL,HIGH,LOW,NORMAL,300,0.0,HOLD,OK,2.2222,True
Tiramisu,A,Dessert,Mid-range,Dynamic Pricing Target,300,Morning,Weekday,Clear After Rain,NORMAL,HIGH,LOW,NORMAL,300,0.0,HOLD,OK,2.2222,True
Tiramisu,A,Dessert,Mid-range,Dynamic Pricing Target,300,Morning,Weekend,Dry Day,NORMAL,NORMAL,NORMAL,NORMAL,300,0.0,HOLD,OK,2.2222,True
Tiramisu,A,Dessert,Mid-range,Dynamic Pricing Target,300,Morning,Weekend,Light Drizzle,NORMAL,NORMAL,NORMAL,NORMAL,300,0.0,HOLD,OK,2.2222,True
Tiramisu,A,Dessert,Mid-range,Dynamic Pricing Target,300,Morning,Weekend,Heavy Rain,NORMAL,HIGH,NORMAL,NORMAL,300,0.0,HOLD,OK,2.2222,True
Tiramisu,A,Dessert,Mid-range,Dynamic Pricing Target,300,Morning,Weekend,Clear After Rain,NORMAL,HIGH,NORMAL,NORMAL,300,0.0,HOLD,OK,2.2222,True
Tiramisu,A,Dessert,Mid-range,Dynamic Pricing Target,300,Afternoon,Weekday,Dry Day,NORMAL,NORMAL,LOW,NORMAL,300,0.0,HOLD,OK,2.2222,True
Tiramisu,A,Dessert,Mid-range,Dynamic Pricing Target,300,Afternoon,Weekday,Light Drizzle,NORMAL,NORMAL,LOW,NORMAL,300,0.0,HOLD,OK,2.2222,True
Tiramisu,A,Dessert,Mid-range,Dynamic Pricing Target,300,Afternoon,Weekday,Heavy Rain,NORMAL,HIGH,LOW,NORMAL,300,0.0,HOLD,OK,2.2222,True
Tiramisu,A,Dessert,Mid-range,Dynamic Pricing Target,300,Afternoon,Weekday,Clear After Rain,NORMAL,HIGH,LOW,NORMAL,300,0.0,HOLD,OK,2.2222,True
Tiramisu,A,Dessert,Mid-range,Dynamic Pricing Target,300,Afternoon,Weekend,Dry Day,NORMAL,NORMAL,NORMAL,NORMAL,300,0.0,HOLD,OK,2.2222,True
Tiramisu,A,Dessert,Mid-range,Dynamic Pricing Target,300,Afternoon,Weekend,Light Drizzle,NORMAL,NORMAL,NORMAL,NORMAL,300,0.0,HOLD,OK,2.2222,True
Tiramisu,A,Dessert,Mid-range,Dynamic Pricing Target,300,Afternoon,Weekend,Heavy Rain,NORMAL,HIGH,NORMAL,NORMAL,300,0.0,HOLD,OK,2.2222,True
Tiramisu,A,Dessert,Mid-range,Dynamic Pricing Target,300,Afternoon,Weekend,Clear After Rain,NORMAL,HIGH,NORMAL,NORMAL,300,0.0,HOLD,OK,2.2222,True
Tiramisu,A,Dessert,Mid-range,Dynamic Pricing Target,300,Evening,Weekday,Dry Day,NORMAL,NORMAL,NORMAL,NORMAL,300,0.0,HOLD,OK,2.2222,True
Tiramisu,A,Dessert,Mid-range,Dynamic Pricing Target,300,Evening,Weekday,Light Drizzle,NORMAL,NORMAL,NORMAL,NORMAL,300,0.0,HOLD,OK,2.2222,True
Tiramisu,A,Dessert,Mid-range,Dynamic Pricing Target,300,Evening,Weekday,Heavy Rain,NORMAL,HIGH,NORMAL,NORMAL,300,0.0,HOLD,OK,2.2222,True
Tiramisu,A,Dessert,Mid-range,Dynamic Pricing Target,300,Evening,Weekday,Clear After Rain,NORMAL,HIGH,NORMAL,NORMAL,300,0.0,HOLD,OK,2.2222,True
Tiramisu,A,Dessert,Mid-range,Dynamic Pricing Target,300,Evening,Weekend,Dry Day,NORMAL,NORMAL,HIGH,NORMAL,300,0.0,HOLD,OK,2.2222,True
Tiramisu,A,Dessert,Mid-range,Dynamic Pricing Target,300,Evening,Weekend,Light Drizzle,NORMAL,NORMAL,HIGH,NORMAL,300,0.0,HOLD,OK,2.2222,True
Tiramisu,A,Dessert,Mid-range,Dynamic Pricing Target,300,Evening,Weekend,Heavy Rain,NORMAL,HIGH,HIGH,HIGH,325,8.33,INCREASE,OK,2.2222,True
Tiramisu,A,Dessert,Mid-range,Dynamic Pricing Target,300,Evening,Weekend,Clear After Rain,NORMAL,HIGH,HIGH,HIGH,325,8.33,INCREASE,OK,2.2222,True
Tiramisu,A,Dessert,Mid-range,Dynamic Pricing Target,300,Dinner,Weekday,Dry Day,NORMAL,NORMAL,HIGH,NORMAL,300,0.0,HOLD,OK,2.2222,True
Tiramisu,A,Dessert,Mid-range,Dynamic Pricing Target,300,Dinner,Weekday,Light Drizzle,NORMAL,NORMAL,HIGH,NORMAL,300,0.0,HOLD,OK,2.2222,True
Tiramisu,A,Dessert,Mid-range,Dynamic Pricing Target,300,Dinner,Weekday,Heavy Rain,NORMAL,HIGH,HIGH,HIGH,325,8.33,INCREASE,OK,2.2222,True
Tiramisu,A,Dessert,Mid-range,Dynamic Pricing Target,300,Dinner,Weekday,Clear After Rain,NORMAL,HIGH,HIGH,HIGH,325,8.33,INCREASE,OK,2.2222,True
Tiramisu,A,Dessert,Mid-range,Dynamic Pricing Target,300,Dinner,Weekend,Dry Day,NORMAL,NORMAL,HIGH,NORMAL,300,0.0,HOLD,OK,2.2222,True
Tiramisu,A,Dessert,Mid-range,Dynamic Pricing Target,300,Dinner,Weekend,Light Drizzle,NORMAL,NORMAL,HIGH,NORMAL,300,0.0,HOLD,OK,2.2222,True
Tiramisu,A,Dessert,Mid-range,Dynamic Pricing Target,300,Dinner,Weekend,Heavy Rain,NORMAL,HIGH,HIGH,HIGH,325,8.33,INCREASE,OK,2.2222,True
Tiramisu,A,Dessert,Mid-range,Dynamic Pricing Target,300,Dinner,Weekend,Clear After Rain,NORMAL,HIGH,HIGH,HIGH,325,8.33,INCREASE,OK,2.2222,True
New York Baked Cheesecake,A,Dessert,Mid-range,Dynamic Pricing Target,300,Morning,Weekday,Dry Day,NORMAL,NORMAL,LOW,NORMAL,300,0.0,HOLD,OK,2.2222,True
New York Baked Cheesecake,A,Dessert,Mid-range,Dynamic Pricing Target,300,Morning,Weekday,Light Drizzle,NORMAL,NORMAL,LOW,NORMAL,300,0.0,HOLD,OK,2.2222,True
New York Baked Cheesecake,A,Dessert,Mid-range,Dynamic Pricing Target,300,Morning,Weekday,Heavy Rain,NORMAL,HIGH,LOW,NORMAL,300,0.0,HOLD,OK,2.2222,True
New York Baked Cheesecake,A,Dessert,Mid-range,Dynamic Pricing Target,300,Morning,Weekday,Clear After Rain,NORMAL,HIGH,LOW,NORMAL,300,0.0,HOLD,OK,2.2222,True
New York Baked Cheesecake,A,Dessert,Mid-range,Dynamic Pricing Target,300,Morning,Weekend,Dry Day,NORMAL,NORMAL,NORMAL,NORMAL,300,0.0,HOLD,OK,2.2222,True
New York Baked Cheesecake,A,Dessert,Mid-range,Dynamic Pricing Target,300,Morning,Weekend,Light Drizzle,NORMAL,NORMAL,NORMAL,NORMAL,300,0.0,HOLD,OK,2.2222,True
New York Baked Cheesecake,A,Dessert,Mid-range,Dynamic Pricing Target,300,Morning,Weekend,Heavy Rain,NORMAL,HIGH,NORMAL,NORMAL,300,0.0,HOLD,OK,2.2222,True
New York Baked Cheesecake,A,Dessert,Mid-range,Dynamic Pricing Target,300,Morning,Weekend,Clear After Rain,NORMAL,HIGH,NORMAL,NORMAL,300,0.0,HOLD,OK,2.2222,True
New York Baked Cheesecake,A,Dessert,Mid-range,Dynamic Pricing Target,300,Afternoon,Weekday,Dry Day,NORMAL,NORMAL,LOW,NORMAL,300,0.0,HOLD,OK,2.2222,True
New York Baked Cheesecake,A,Dessert,Mid-range,Dynamic Pricing Target,300,Afternoon,Weekday,Light Drizzle,NORMAL,NORMAL,LOW,NORMAL,300,0.0,HOLD,OK,2.2222,True
New York Baked Cheesecake,A,Dessert,Mid-range,Dynamic Pricing Target,300,Afternoon,Weekday,Heavy Rain,NORMAL,HIGH,LOW,NORMAL,300,0.0,HOLD,OK,2.2222,True
New York Baked Cheesecake,A,Dessert,Mid-range,Dynamic Pricing Target,300,Afternoon,Weekday,Clear After Rain,NORMAL,HIGH,LOW,NORMAL,300,0.0,HOLD,OK,2.2222,True
New York Baked Cheesecake,A,Dessert,Mid-range,Dynamic Pricing Target,300,Afternoon,Weekend,Dry Day,NORMAL,NORMAL,NORMAL,NORMAL,300,0.0,HOLD,OK,2.2222,True
New York Baked Cheesecake,A,Dessert,Mid-range,Dynamic Pricing Target,300,Afternoon,Weekend,Light Drizzle,NORMAL,NORMAL,NORMAL,NORMAL,300,0.0,HOLD,OK,2.2222,True
New York Baked Cheesecake,A,Dessert,Mid-range,Dynamic Pricing Target,300,Afternoon,Weekend,Heavy Rain,NORMAL,HIGH,NORMAL,NORMAL,300,0.0,HOLD,OK,2.2222,True
New York Baked Cheesecake,A,Dessert,Mid-range,Dynamic Pricing Target,300,Afternoon,Weekend,Clear After Rain,NORMAL,HIGH,NORMAL,NORMAL,300,0.0,HOLD,OK,2.2222,True
New York Baked Cheesecake,A,Dessert,Mid-range,Dynamic Pricing Target,300,Evening,Weekday,Dry Day,NORMAL,NORMAL,NORMAL,NORMAL,300,0.0,HOLD,OK,2.2222,True
New York Baked Cheesecake,A,Dessert,Mid-range,Dynamic Pricing Target,300,Evening,Weekday,Light Drizzle,NORMAL,NORMAL,NORMAL,NORMAL,300,0.0,HOLD,OK,2.2222,True
New York Baked Cheesecake,A,Dessert,Mid-range,Dynamic Pricing Target,300,Evening,Weekday,Heavy Rain,NORMAL,HIGH,NORMAL,NORMAL,300,0.0,HOLD,OK,2.2222,True
New York Baked Cheesecake,A,Dessert,Mid-range,Dynamic Pricing Target,300,Evening,Weekday,Clear After Rain,NORMAL,HIGH,NORMAL,NORMAL,300,0.0,HOLD,OK,2.2222,True
New York Baked Cheesecake,A,Dessert,Mid-range,Dynamic Pricing Target,300,Evening,Weekend,Dry Day,NORMAL,NORMAL,HIGH,NORMAL,300,0.0,HOLD,OK,2.2222,True
New York Baked Cheesecake,A,Dessert,Mid-range,Dynamic Pricing Target,300,Evening,Weekend,Light Drizzle,NORMAL,NORMAL,HIGH,NORMAL,300,0.0,HOLD,OK,2.2222,True
New York Baked Cheesecake,A,Dessert,Mid-range,Dynamic Pricing Target,300,Evening,Weekend,Heavy Rain,NORMAL,HIGH,HIGH,HIGH,325,8.33,INCREASE,OK,2.2222,True
New York Baked Cheesecake,A,Dessert,Mid-range,Dynamic Pricing Target,300,Evening,Weekend,Clear After Rain,NORMAL,HIGH,HIGH,HIGH,325,8.33,INCREASE,OK,2.2222,True
New York Baked Cheesecake,A,Dessert,Mid-range,Dynamic Pricing Target,300,Dinner,Weekday,Dry Day,NORMAL,NORMAL,HIGH,NORMAL,300,0.0,HOLD,OK,2.2222,True
New York Baked Cheesecake,A,Dessert,Mid-range,Dynamic Pricing Target,300,Dinner,Weekday,Light Drizzle,NORMAL,NORMAL,HIGH,NORMAL,300,0.0,HOLD,OK,2.2222,True
New York Baked Cheesecake,A,Dessert,Mid-range,Dynamic Pricing Target,300,Dinner,Weekday,Heavy Rain,NORMAL,HIGH,HIGH,HIGH,325,8.33,INCREASE,OK,2.2222,True
New York Baked Cheesecake,A,Dessert,Mid-range,Dynamic Pricing Target,300,Dinner,Weekday,Clear After Rain,NORMAL,HIGH,HIGH,HIGH,325,8.33,INCREASE,OK,2.2222,True
New York Baked Cheesecake,A,Dessert,Mid-range,Dynamic Pricing Target,300,Dinner,Weekend,Dry Day,NORMAL,NORMAL,HIGH,NORMAL,300,0.0,HOLD,OK,2.2222,True
New York Baked Cheesecake,A,Dessert,Mid-range,Dynamic Pricing Target,300,Dinner,Weekend,Light Drizzle,NORMAL,NORMAL,HIGH,NORMAL,300,0.0,HOLD,OK,2.2222,True
New York Baked Cheesecake,A,Dessert,Mid-range,Dynamic Pricing Target,300,Dinner,Weekend,Heavy Rain,NORMAL,HIGH,HIGH,HIGH,325,8.33,INCREASE,OK,2.2222,True
New York Baked Cheesecake,A,Dessert,Mid-range,Dynamic Pricing Target,300,Dinner,Weekend,Clear After Rain,NORMAL,HIGH,HIGH,HIGH,325,8.33,INCREASE,OK,2.2222,True
Triple Decker Sandwich,A,Sandwiches Burgers Wraps,Mid-range,Dynamic Pricing Target,285,Morning,Weekday,Dry Day,NORMAL,NORMAL,LOW,NORMAL,285,0.0,HOLD,OK,8.8889,False
Triple Decker Sandwich,A,Sandwiches Burgers Wraps,Mid-range,Dynamic Pricing Target,285,Morning,Weekday,Light Drizzle,NORMAL,NORMAL,LOW,NORMAL,285,0.0,HOLD,OK,8.8889,False
Triple Decker Sandwich,A,Sandwiches Burgers Wraps,Mid-range,Dynamic Pricing Target,285,Morning,Weekday,Heavy Rain,NORMAL,LOW,LOW,LOW,250,-12.28,DECREASE,OK,8.8889,False
Triple Decker Sandwich,A,Sandwiches Burgers Wraps,Mid-range,Dynamic Pricing Target,285,Morning,Weekday,Clear After Rain,NORMAL,HIGH,LOW,NORMAL,285,0.0,HOLD,OK,8.8889,False
Triple Decker Sandwich,A,Sandwiches Burgers Wraps,Mid-range,Dynamic Pricing Target,285,Morning,Weekend,Dry Day,NORMAL,NORMAL,NORMAL,NORMAL,285,0.0,HOLD,OK,8.8889,False
Triple Decker Sandwich,A,Sandwiches Burgers Wraps,Mid-range,Dynamic Pricing Target,285,Morning,Weekend,Light Drizzle,NORMAL,NORMAL,NORMAL,NORMAL,285,0.0,HOLD,OK,8.8889,False
Triple Decker Sandwich,A,Sandwiches Burgers Wraps,Mid-range,Dynamic Pricing Target,285,Morning,Weekend,Heavy Rain,NORMAL,LOW,NORMAL,NORMAL,285,0.0,HOLD,OK,8.8889,False
Triple Decker Sandwich,A,Sandwiches Burgers Wraps,Mid-range,Dynamic Pricing Target,285,Morning,Weekend,Clear After Rain,NORMAL,HIGH,NORMAL,NORMAL,285,0.0,HOLD,OK,8.8889,False
Triple Decker Sandwich,A,Sandwiches Burgers Wraps,Mid-range,Dynamic Pricing Target,285,Afternoon,Weekday,Dry Day,NORMAL,NORMAL,LOW,NORMAL,285,0.0,HOLD,OK,8.8889,False
Triple Decker Sandwich,A,Sandwiches Burgers Wraps,Mid-range,Dynamic Pricing Target,285,Afternoon,Weekday,Light Drizzle,NORMAL,NORMAL,LOW,NORMAL,285,0.0,HOLD,OK,8.8889,False
Triple Decker Sandwich,A,Sandwiches Burgers Wraps,Mid-range,Dynamic Pricing Target,285,Afternoon,Weekday,Heavy Rain,NORMAL,LOW,LOW,LOW,250,-12.28,DECREASE,OK,8.8889,False
Triple Decker Sandwich,A,Sandwiches Burgers Wraps,Mid-range,Dynamic Pricing Target,285,Afternoon,Weekday,Clear After Rain,NORMAL,HIGH,LOW,NORMAL,285,0.0,HOLD,OK,8.8889,False
Triple Decker Sandwich,A,Sandwiches Burgers Wraps,Mid-range,Dynamic Pricing Target,285,Afternoon,Weekend,Dry Day,NORMAL,NORMAL,NORMAL,NORMAL,285,0.0,HOLD,OK,8.8889,False
Triple Decker Sandwich,A,Sandwiches Burgers Wraps,Mid-range,Dynamic Pricing Target,285,Afternoon,Weekend,Light Drizzle,NORMAL,NORMAL,NORMAL,NORMAL,285,0.0,HOLD,OK,8.8889,False
Triple Decker Sandwich,A,Sandwiches Burgers Wraps,Mid-range,Dynamic Pricing Target,285,Afternoon,Weekend,Heavy Rain,NORMAL,LOW,NORMAL,NORMAL,285,0.0,HOLD,OK,8.8889,False
Triple Decker Sandwich,A,Sandwiches Burgers Wraps,Mid-range,Dynamic Pricing Target,285,Afternoon,Weekend,Clear After Rain,NORMAL,HIGH,NORMAL,NORMAL,285,0.0,HOLD,OK,8.8889,False
Triple Decker Sandwich,A,Sandwiches Burgers Wraps,Mid-range,Dynamic Pricing Target,285,Evening,Weekday,Dry Day,NORMAL,NORMAL,NORMAL,NORMAL,285,0.0,HOLD,OK,8.8889,False
Triple Decker Sandwich,A,Sandwiches Burgers Wraps,Mid-range,Dynamic Pricing Target,285,Evening,Weekday,Light Drizzle,NORMAL,NORMAL,NORMAL,NORMAL,285,0.0,HOLD,OK,8.8889,False
Triple Decker Sandwich,A,Sandwiches Burgers Wraps,Mid-range,Dynamic Pricing Target,285,Evening,Weekday,Heavy Rain,NORMAL,LOW,NORMAL,NORMAL,285,0.0,HOLD,OK,8.8889,False
Triple Decker Sandwich,A,Sandwiches Burgers Wraps,Mid-range,Dynamic Pricing Target,285,Evening,Weekday,Clear After Rain,NORMAL,HIGH,NORMAL,NORMAL,285,0.0,HOLD,OK,8.8889,False
Triple Decker Sandwich,A,Sandwiches Burgers Wraps,Mid-range,Dynamic Pricing Target,285,Evening,Weekend,Dry Day,NORMAL,NORMAL,HIGH,NORMAL,285,0.0,HOLD,OK,8.8889,False
Triple Decker Sandwich,A,Sandwiches Burgers Wraps,Mid-range,Dynamic Pricing Target,285,Evening,Weekend,Light Drizzle,NORMAL,NORMAL,HIGH,NORMAL,285,0.0,HOLD,OK,8.8889,False
Triple Decker Sandwich,A,Sandwiches Burgers Wraps,Mid-range,Dynamic Pricing Target,285,Evening,Weekend,Heavy Rain,NORMAL,LOW,HIGH,NORMAL,285,0.0,HOLD,OK,8.8889,False
Triple Decker Sandwich,A,Sandwiches Burgers Wraps,Mid-range,Dynamic Pricing Target,285,Evening,Weekend,Clear After Rain,NORMAL,HIGH,HIGH,HIGH,325,14.04,INCREASE,OK,8.8889,False
Triple Decker Sandwich,A,Sandwiches Burgers Wraps,Mid-range,Dynamic Pricing Target,285,Dinner,Weekday,Dry Day,NORMAL,NORMAL,HIGH,NORMAL,285,0.0,HOLD,OK,8.8889,False
Triple Decker Sandwich,A,Sandwiches Burgers Wraps,Mid-range,Dynamic Pricing Target,285,Dinner,Weekday,Light Drizzle,NORMAL,NORMAL,HIGH,NORMAL,285,0.0,HOLD,OK,8.8889,False
Triple Decker Sandwich,A,Sandwiches Burgers Wraps,Mid-range,Dynamic Pricing Target,285,Dinner,Weekday,Heavy Rain,NORMAL,LOW,HIGH,NORMAL,285,0.0,HOLD,OK,8.8889,False
Triple Decker Sandwich,A,Sandwiches Burgers Wraps,Mid-range,Dynamic Pricing Target,285,Dinner,Weekday,Clear After Rain,NORMAL,HIGH,HIGH,HIGH,325,14.04,INCREASE,OK,8.8889,False
Triple Decker Sandwich,A,Sandwiches Burgers Wraps,Mid-range,Dynamic Pricing Target,285,Dinner,Weekend,Dry Day,NORMAL,NORMAL,HIGH,NORMAL,285,0.0,HOLD,OK,8.8889,False
Triple Decker Sandwich,A,Sandwiches Burgers Wraps,Mid-range,Dynamic Pricing Target,285,Dinner,Weekend,Light Drizzle,NORMAL,NORMAL,HIGH,NORMAL,285,0.0,HOLD,OK,8.8889,False
Triple Decker Sandwich,A,Sandwiches Burgers Wraps,Mid-range,Dynamic Pricing Target,285,Dinner,Weekend,Heavy Rain,NORMAL,LOW,HIGH,NORMAL,285,0.0,HOLD,OK,8.8889,False
Triple Decker Sandwich,A,Sandwiches Burgers Wraps,Mid-range,Dynamic Pricing Target,285,Dinner,Weekend,Clear After Rain,NORMAL,HIGH,HIGH,HIGH,325,14.04,INCREASE,OK,8.8889,False
Chocolate Waffwich,A,Pancakes & Waffwich,Mid-range,Dynamic Pricing Target,285,Morning,Weekday,Dry Day,NORMAL,NORMAL,LOW,NORMAL,285,0.0,HOLD,OK,28.3333,False
Chocolate Waffwich,A,Pancakes & Waffwich,Mid-range,Dynamic Pricing Target,285,Morning,Weekday,Light Drizzle,NORMAL,NORMAL,LOW,NORMAL,285,0.0,HOLD,OK,28.3333,False
Chocolate Waffwich,A,Pancakes & Waffwich,Mid-range,Dynamic Pricing Target,285,Morning,Weekday,Heavy Rain,NORMAL,LOW,LOW,LOW,250,-12.28,DECREASE,OK,28.3333,False
Chocolate Waffwich,A,Pancakes & Waffwich,Mid-range,Dynamic Pricing Target,285,Morning,Weekday,Clear After Rain,NORMAL,HIGH,LOW,NORMAL,285,0.0,HOLD,OK,28.3333,False
Chocolate Waffwich,A,Pancakes & Waffwich,Mid-range,Dynamic Pricing Target,285,Morning,Weekend,Dry Day,NORMAL,NORMAL,NORMAL,NORMAL,285,0.0,HOLD,OK,28.3333,False
Chocolate Waffwich,A,Pancakes & Waffwich,Mid-range,Dynamic Pricing Target,285,Morning,Weekend,Light Drizzle,NORMAL,NORMAL,NORMAL,NORMAL,285,0.0,HOLD,OK,28.3333,False
Chocolate Waffwich,A,Pancakes & Waffwich,Mid-range,Dynamic Pricing Target,285,Morning,Weekend,Heavy Rain,NORMAL,LOW,NORMAL,NORMAL,285,0.0,HOLD,OK,28.3333,False
Chocolate Waffwich,A,Pancakes & Waffwich,Mid-range,Dynamic Pricing Target,285,Morning,Weekend,Clear After Rain,NORMAL,HIGH,NORMAL,NORMAL,285,0.0,HOLD,OK,28.3333,False
Chocolate Waffwich,A,Pancakes & Waffwich,Mid-range,Dynamic Pricing Target,285,Afternoon,Weekday,Dry Day,NORMAL,NORMAL,LOW,NORMAL,285,0.0,HOLD,OK,28.3333,False
Chocolate Waffwich,A,Pancakes & Waffwich,Mid-range,Dynamic Pricing Target,285,Afternoon,Weekday,Light Drizzle,NORMAL,NORMAL,LOW,NORMAL,285,0.0,HOLD,OK,28.3333,False
Chocolate Waffwich,A,Pancakes & Waffwich,Mid-range,Dynamic Pricing Target,285,Afternoon,Weekday,Heavy Rain,NORMAL,LOW,LOW,LOW,250,-12.28,DECREASE,OK,28.3333,False
Chocolate Waffwich,A,Pancakes & Waffwich,Mid-range,Dynamic Pricing Target,285,Afternoon,Weekday,Clear After Rain,NORMAL,HIGH,LOW,NORMAL,285,0.0,HOLD,OK,28.3333,False
Chocolate Waffwich,A,Pancakes & Waffwich,Mid-range,Dynamic Pricing Target,285,Afternoon,Weekend,Dry Day,NORMAL,NORMAL,NORMAL,NORMAL,285,0.0,HOLD,OK,28.3333,False
Chocolate Waffwich,A,Pancakes & Waffwich,Mid-range,Dynamic Pricing Target,285,Afternoon,Weekend,Light Drizzle,NORMAL,NORMAL,NORMAL,NORMAL,285,0.0,HOLD,OK,28.3333,False
Chocolate Waffwich,A,Pancakes & Waffwich,Mid-range,Dynamic Pricing Target,285,Afternoon,Weekend,Heavy Rain,NORMAL,LOW,NORMAL,NORMAL,285,0.0,HOLD,OK,28.3333,False
Chocolate Waffwich,A,Pancakes & Waffwich,Mid-range,Dynamic Pricing Target,285,Afternoon,Weekend,Clear After Rain,NORMAL,HIGH,NORMAL,NORMAL,285,0.0,HOLD,OK,28.3333,False
Chocolate Waffwich,A,Pancakes & Waffwich,Mid-range,Dynamic Pricing Target,285,Evening,Weekday,Dry Day,NORMAL,NORMAL,NORMAL,NORMAL,285,0.0,HOLD,OK,28.3333,False
Chocolate Waffwich,A,Pancakes & Waffwich,Mid-range,Dynamic Pricing Target,285,Evening,Weekday,Light Drizzle,NORMAL,NORMAL,NORMAL,NORMAL,285,0.0,HOLD,OK,28.3333,False
Chocolate Waffwich,A,Pancakes & Waffwich,Mid-range,Dynamic Pricing Target,285,Evening,Weekday,Heavy Rain,NORMAL,LOW,NORMAL,NORMAL,285,0.0,HOLD,OK,28.3333,False
Chocolate Waffwich,A,Pancakes & Waffwich,Mid-range,Dynamic Pricing Target,285,Evening,Weekday,Clear After Rain,NORMAL,HIGH,NORMAL,NORMAL,285,0.0,HOLD,OK,28.3333,False
Chocolate Waffwich,A,Pancakes & Waffwich,Mid-range,Dynamic Pricing Target,285,Evening,Weekend,Dry Day,NORMAL,NORMAL,HIGH,NORMAL,285,0.0,HOLD,OK,28.3333,False
Chocolate Waffwich,A,Pancakes & Waffwich,Mid-range,Dynamic Pricing Target,285,Evening,Weekend,Light Drizzle,NORMAL,NORMAL,HIGH,NORMAL,285,0.0,HOLD,OK,28.3333,False
Chocolate Waffwich,A,Pancakes & Waffwich,Mid-range,Dynamic Pricing Target,285,Evening,Weekend,Heavy Rain,NORMAL,LOW,HIGH,NORMAL,285,0.0,HOLD,OK,28.3333,False
Chocolate Waffwich,A,Pancakes & Waffwich,Mid-range,Dynamic Pricing Target,285,Evening,Weekend,Clear After Rain,NORMAL,HIGH,HIGH,HIGH,325,14.04,INCREASE,OK,28.3333,False
Chocolate Waffwich,A,Pancakes & Waffwich,Mid-range,Dynamic Pricing Target,285,Dinner,Weekday,Dry Day,NORMAL,NORMAL,HIGH,NORMAL,285,0.0,HOLD,OK,28.3333,False
Chocolate Waffwich,A,Pancakes & Waffwich,Mid-range,Dynamic Pricing Target,285,Dinner,Weekday,Light Drizzle,NORMAL,NORMAL,HIGH,NORMAL,285,0.0,HOLD,OK,28.3333,False
Chocolate Waffwich,A,Pancakes & Waffwich,Mid-range,Dynamic Pricing Target,285,Dinner,Weekday,Heavy Rain,NORMAL,LOW,HIGH,NORMAL,285,0.0,HOLD,OK,28.3333,False
Chocolate Waffwich,A,Pancakes & Waffwich,Mid-range,Dynamic Pricing Target,285,Dinner,Weekday,Clear After Rain,NORMAL,HIGH,HIGH,HIGH,325,14.04,INCREASE,OK,28.3333,False
Chocolate Waffwich,A,Pancakes & Waffwich,Mid-range,Dynamic Pricing Target,285,Dinner,Weekend,Dry Day,NORMAL,NORMAL,HIGH,NORMAL,285,0.0,HOLD,OK,28.3333,False
Chocolate Waffwich,A,Pancakes & Waffwich,Mid-range,Dynamic Pricing Target,285,Dinner,Weekend,Light Drizzle,NORMAL,NORMAL,HIGH,NORMAL,285,0.0,HOLD,OK,28.3333,False
Chocolate Waffwich,A,Pancakes & Waffwich,Mid-range,Dynamic Pricing Target,285,Dinner,Weekend,Heavy Rain,NORMAL,LOW,HIGH,NORMAL,285,0.0,HOLD,OK,28.3333,False
Chocolate Waffwich,A,Pancakes & Waffwich,Mid-range,Dynamic Pricing Target,285,Dinner,Weekend,Clear After Rain,NORMAL,HIGH,HIGH,HIGH,325,14.04,INCREASE,OK,28.3333,False
